Video URL,Title,Description,Channel Title,Keyword Tags,Category,Published At,Duration,View Count,Comment Count,Captions Available
https://www.youtube.com/watch?v=wBkXYegj0k0,Action Hero - Announcement | Ayushmann Khurrana | Anirudh Iyer | Bhushan Kumar | Aanand L Rai,"Ayushmann Khurrana in and as  ‘Action Hero’.
Gulshan Kumar, T-Series, and  Aanand L Rai present a Colour Yellow Production presents ‘Action Hero’, the movie is directed by Anirudh Iyer. The film is produced by Bhushan Kumar & Krishan Kumar.
 ‘Action Hero’  🎬 Releasing in 2022
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']",10,2021-10-09T05:33:18Z,PT43S,1128672,1013,true
https://www.youtube.com/watch?v=2fcmt-pkkT0,FIRE NAHI❌WILD FIRE HAI✅🔥 | ALLU ARJUN | PUSHPA 2 THE RULE | RASHMIKA MANDANNA,,T-Series,"['psuhpa 2 the rule', 'fire nahi wild fire', 'allu arjun dialouge', 'pushpa 2 allu arjun', 'allu arjun pushpa 2', 'pushpa 2 wild fire dialouge', 'pushpa 2 the rule', 'allu arjun pushpa 2 trailer', 'pushpa naam sunke flower samjhe kya', 'allu arjun patna', 'pushpa 2 trailer hindi', 'allu arjun pushpa 2 scene', 'pushpa 2 dialogue', 'pushpa 2 dialogue hindi', 'pushpa 2 telugu', 'pushpa 2', 'allu arjun dialogue', 'pushpa trailer', 'pushpa 2 trailer', 'pushpa pushpa song', 'allu arjun new song']",10,2024-11-19T07:03:41Z,PT15S,2822060,247,true
https://www.youtube.com/watch?v=fPmfQ-aIaFE,"Asli Action Chaalu (Theme song) Lyrical |An Action Hero |Ayushmann,Parag,D’Evil,Shah Rule| Bhushan K","Presenting the theme song, Asli Action Chaalu from the movie ""An Action Hero"" sung by D’Evil, Shah Rule Composed by Parag Chhabra and penned by D’Evil, Shah Rule

♪Full Song Available on♪ 
JioSaavn: https://bit.ly/3iqtiK7
Spotify: https://spoti.fi/3AVD79m
Hungama: https://bit.ly/3AWpsi2
Apple Music: https://apple.co/3XWjsjB
Amazon Prime Music: https://amzn.to/3XH81Mq
Wynk: https://bit.ly/3GX9AQh
Resso: https://bit.ly/3AW9Hru
iTunes: https://apple.co/3XWjsjB

Song Credits:

Song: Asli Action Chaalu (Theme song)
Music Composed, Produced and Arranged by: Parag Chhabra 
Hindi Rap performed and written by: D’Evil 
English Rap performed and written by: Shah Rule
Music Producers: Parag Chhabra, Zrya, Vineeth Jayan, Japjisingh Valecha 
Music Production Supervisor: Zrya
Ethnic Plucked Instrument: Tapas Roy
Additional Vocals: Melissa Srivastava
Mixed and Mastered by: Deepak Sugathan 
Rap vocals recorded at: Service Lane Studios 
Music Assistant to Parag Chhabra: Siddhesh Jagtap
Music Label: T-Series
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs 2022', 'hindi songs new', 'bollywood songs 2022', 'bollywood movies 2022', 'tseries', 'tseries songs', 'hindi songs', 'bollywood romantic songs', 'romantic hindi songs', 'hindi songs bollywood', 'remix hindi songs', 'bollywood dance songs', 'IP Singh', 'Ayushmann', 'An Action Hero', 'official video', 'Lyrical', '(Theme song) Lyrical', 'D’Evil', 'Shah Rule', 'Parag', 'Asli Action Chaalu (Theme song) Lyrical', 'Asli Action Chaalu (Theme song)', 'Asli', 'Action Chaalu', 'Asli Action Chaalu']",10,2022-11-29T08:30:13Z,PT3M23S,276603,311,true
https://www.youtube.com/watch?v=4Pc8IJUlHUE,"An Action Hero Character Teaser  | Ayushmann Khurrana, Jaideep Ahlawat | Anirudh Iyer | Aanand L Rai","Presenting Character Teaser of movie An Action Hero.

Gulshan Kumar, T-Series and Aanand L Rai present a Colour Yellow Production presents ‘ An Action Hero’, Starring Ayushmann Khurrana, Jaideep Ahlawat. Movie is directed by Anirudh Iyer, produced by Bhushan Kumar & Krishan Kumar.

 ‘Action Hero’  🎬 Releasing in 2022
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']",10,2022-01-21T12:34:30Z,PT42S,669755,287,true
https://www.youtube.com/watch?v=sEv3c58b3KQ,"Ghere (Full Video) An Action Hero | Vivek Hariharan, Parag Chhabra | D’Evil, Vayu","Presenting the song, #Ghere from the movie An Action Hero sung by Vivek Hariharan, Parag Chhabra, rap written and performed by D’Evil. Music Composed, Produced and Arranged by Parag Chhabra and Penned by Vayu


Song: Ghere 
Music Composed, Produced and Arranged by: Parag Chhabra 
Lyrics: Vayu
Singer: Vivek Hariharan, Parag Chhabra
Rap performed and written by: D’Evil
Music Producers: Parag Chhabra, Zrya, Nakul Chugh 
Music Production Supervisor: Zrya
Electric Guitars: Zrya
Classical Guitars: Mark twain
Additional Vocals: Melissa Srivastava
Backing vocals: Siddhesh Jagtap, Karthik Manickavaskam, Kalyani Nair, Nidhi Saraogi, Aditya Ravindran, Parag Chhabra, Zrya 
Mixed and Mastered by: Deepak Sugathan 
Vocals recorded by: Rupjit Das at Playhead Studios
Rap vocals recorded at: Service Lane Studios
Music Assistant to Parag Chhabra: Siddhesh Jagtap
Music Label: T-Series
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs 2022', 'hindi songs new', 'bollywood songs 2022', 'bollywood movies 2022', 'tseries', 'tseries songs', 'hindi songs', 'bollywood romantic songs', 'romantic hindi songs', 'hindi songs bollywood', 'remix hindi songs', 'hindi song status', 'bollywood dance songs', 'Ghere (Audio)', 'An Action Hero', 'Vivek Hariharan', 'Parag Chhabra', 'D’Evil', 'Vayu', 'Ghere', '(Audio) An Action Hero', 'Ghere (Video) An Action Hero', 'Movie Audio Songs', 'Video Version', 'Ghere (Full Video) An Action Hero', 'Full Video']",10,2022-12-14T13:30:14Z,PT3M42S,180561,240,true
https://www.youtube.com/watch?v=mXhYUmv1yZg,"Lyrical: Zor Ka Jhatka | Action Replayy |Akshay Kumar,Aishwarya Rai Bachchan | Daler Mehndi, Richa S","Presenting the lyrical video of the song  ""Zor Ka Jhatka"" from the bollywood Movie Action  Replayy.

Song - Zor Ka Jhatka
Film - Action  Replayy
Singer - Daler Mehndi, Richa Sharma
Additional Vocal : Master Salim
Lyricist - Irshad Kamil
Music - Pritam
Artist - Akshay Kumar, Aishwarya Rai Bachchan, Neha Dhupia, Others
Music On - T-Series
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['Zor Ka Jhatka', 'Action Replayy', 'Daler Mehndi', 'Richa Sharma', 'Irshad Kamil', 'Pritam', 'Akshay Kumar', 'Aishwarya Ray Bach Chan', 'Neha Dhupia', 'Others', 'official song', 'Hindi Movies', 'Hindi Songs', 'tseries movies', 'Hindi Bollywood Song', 'Dance Song', 'Zor Ka Jhatka Song', 'Latest Bollywood Song', 'Bollywood Song', 'Full Hindi Song', 'Latest Hindi Movies', 'Full Movies Song', 'Latest Hindi Song', 'tseries']",10,2020-04-03T06:39:47Z,PT4M28S,4230604,1011,true
https://www.youtube.com/watch?v=YiPT-5afBbw,Allu Arjun 🤯💥Entry | Pushpa 2 The Rule,,T-Series,"['pushpa 2 the rule', 'allu arjun pushpa 2', 'pushpa 2 allu arjun scene', 'allu arjun pushpa 2 the rule', 'allu arjun pushpa 2 song', 'pushpa 2 allu arjun speech', 'allu arjun', 'pushpa 2 trailer', 'allu arjun entry scene', 'allu arjun pushpa movie', 'pushpa 2 entry scene', 'allu arjun pushpa 2 entry', 'allu arjun entry', 'pushpa 2 song', 'pushpa 2 trailer hindi', 'pushpa movie', 'allu arjun movie', 'pushpa pushpa', 'allu arjun dance', 'rashmika mandanna', 'sreeleela song', 'allu arjun pushpa', 'allu arjun iconic']",10,2024-11-22T08:00:12Z,PT11S,300981,89,true
https://www.youtube.com/watch?v=9KMLNepVeLY,"Aap Jaisa Koi (Audio) An Action Hero | Ayushmann Khurrana, Malaika | Tanishk, Zahrah S K, Altamash F","Presenting #AapJaisaKoi audio song featuring Malaika Arora & Ayushmann Khurrana

Gulshan Kumar, T-Series and Aanand L Rai present a Colour Yellow Production presents ‘ An Action Hero’, Starring Ayushmann Khurrana, Jaideep Ahlawat. Movie is directed by Anirudh Iyer, produced by Bhushan Kumar & Krishan Kumar.

♪Full Song Available on♪ 
JioSaavn: https://bit.ly/3tZXbDr
Spotify: https://spoti.fi/3EAH5oY
Hungama: https://bit.ly/3EBFNKm
Apple Music: https://apple.co/3EFdqLh
Amazon Prime Music: https://amzn.to/3gEfuLl
Wynk: https://bit.ly/3OxHdKp
Resso: https://bit.ly/3VsqhXM
iTunes: https://apple.co/3EFdqLh
YouTube Music: https://bit.ly/3EBW2Hg

Credits:
Song: Aap Jaisa Koi
Singers: Zahrah S Khan, Altamash Faridi
Music Recreated by: Tanishk Bagchi
Lyrics: Indeevar, Tanishk Bagchi
Arrangement & Programming: Tanishk Bagchi
Additional Programming: Ganesh Waghela
Mix & Master: Eric Pillai @ Future Sound of Bombay
Mix Assistant Engineer: Michael Edwin Pillai
Music Label: T-Series

Original Credits: 
Song Title: Aap Jaisa Koi
Film: Qurbani
Singer: Nazia Hassan
Music: Biddu 
Lyrics: Indeevar
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs 2022', 'hindi songs new', 'bollywood songs 2022', 'bollywood movies 2022', 'tseries', 'tseries songs', 'hindi songs', 'bollywood romantic songs', 'romantic hindi songs', 'hindi songs bollywood', 'remix hindi songs', 'hindi song status', 'bollywood dance songs', 'Aap Jaisa Koi (Audio)', 'An Action Hero', 'Ayushmann Khurrana', 'Malaika', 'Aap Jaisa Koi', '(Audio)', 'Aap Jaisa Koi (Audio) An Action Hero', 'Full Audio', 'Audio Songs', 'T Series Audio Song']",10,2022-11-29T13:32:00Z,PT2M59S,133008,35,true
https://www.youtube.com/watch?v=MhIulWFPcpg,PUSHPA PUSHPA (Film Version) Hindi | ALLU ARJUN | PUSHPA 2 THE RULE | RASHMIKA | SUKUMAR | FAHAAD F,"Presenting ""PUSHPA PUSHPA (Film Version)"" Film Pushpa 2 The Rule. Starring Allu Arjun, Fahadh Faasil, Rashmika Mandanna, Dhanunjay, Rao Ramesh, Sunil, Anasuya Bharadwaj & Ajay Ghosh. 

Pushpa 2 - The Rule - Written and Directed by Sukumar. Produced by Naveen Yerneni and Y. Ravi Shankar of Mythri Movie Makers in Association with Sukumar Writings, The film's Music Is Composed by Devi Sri Prasad. 

#AlluArjun #PushpaPushpa #Pushpa2TheRule #PushpaMassJathara #Sukumar #RashmikaMandanna #FahadhFaasil #DSP #MythriMovieMakers #Pushpa2  

♪Full Song Available on♪ 
JioSaavn: https://bit.ly/4aYPAZV
Spotify: https://bit.ly/4bdQMYQ
Hungama: https://bit.ly/3WkxbCc
Apple Music: https://bit.ly/3QtbHPP
Gaana: https://bit.ly/3xUvkd4
Amazon Prime Music: https://amzn.to/3WnbzVP
Wynk: https://bit.ly/4dkTvSa
YouTube Music: https://bit.ly/3UgfZv2

Song Credits:
Singer: Mika Singh , Nakash Aziz
Music: Rockstar DSP (Devi Sri Prasad)
Lyricist: Raqueeb Alam
Music Label: T-Series

Film Credits:
Story: Screenplay-Direction Sukumar Bandreddi
Producers: Naveen Yerneni, Ravi Shankar Yalamanchili 
CEO: Cherry
Music: Devi Sri Prasad
Cinematographer: Miresłow Kuba Brożek
Production Designer: S. Ramakrishna - Monica Nigotre
Lyricist: Raqueeb Alam
VFX Supervisor: Kamala Kannan
Costume Designers: Deepali Noor - Sheetal Sharma
Fights: Peter Hein, Kecha Kamphakdee, ”Dragon” Prakash, Nabakanta
Choreographers: Prem Rakshith, Ganesh Acharya, Vijay Polaki, Shrashti Verma
Character Designer: Preeti Sheel Singh 
CFO: Ch Nagabhushanam
Executive Producer: Baba Sai Kumar Mamidipalli
Chief Executive Producer: Kvv Bala Subramaniam
Co-Director: Vishnu
Banners: Mythri Movie Makers in Association with Sukumar Writings
Pro: Eluru Srinu, Maduri Madhu
Marketing - First Show Online Services Pvt Ltd 
Publicity: Max Media 
Branding: K R Siddharth
Mix Engineer - Bipin
DI & Sound Mixing: Annapurna Studios
Sound Design: Resul Pookutty and Vijay Kumar
Visual Promotion Team -Meganathan, Newton Prabhu, Yogi D.F.Tech, Vensan W, Dinesh  

Download Song Beat: https://bit.ly/3Cjh24R 

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: https://youtube.com/tseries
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on X: https://twitter.com/tseries
👉 Follow us on Instagram: https://instagram.com/tseries.official",T-Series,"['bollywood songs 2024', 'tseries', 'tseries songs', 'pushpa pushpa', 'pushpa pushpa film version', 'pushpa pushpa film song', 'pushpa pushpa song film', 'pushpa pushpa film version song', 'pushpa pushpa film song video', 'pushpa pushpa song film version', 'allu arjun pushpa pushpa song', 'allu arjun pushpa 2', 'pushpa pushpa song video', 'pushpa pushpa raj', 'pushpa 2 allu arjun', 'pushpa 2 movie', 'all arjun pushpa pushpa song', 'pushpa pushpa song allu arjun', 'pushpa allu arjun', 'pushpa song', 'pushp pushpa']",10,2024-12-18T09:00:07Z,PT3M17S,4030352,2588,true
https://www.youtube.com/watch?v=1kVK0MZlbI4,Pushpa 2 - The Rule Trailer (Hindi) | Allu Arjun | Sukumar | Rashmika Mandanna | Fahadh Faasil | DSP,"Wait Is Over, The Ruler Has Come🔥! Presenting ""Pushpa 2 The Rule Trailer (Hindi)"". 

Pushpa 2 - The Rule - Written and Directed by Sukumar. Produced by Naveen Yerneni and Y. Ravi Shankar of Mythri Movie Makers in association with Sukumar Writings. The film stars Allu Arjun, Fahadh Faasil, Rashmika Mandanna, Dhanunjay, Rao Ramesh, Sunil, Anasuya Bharadwaj & Ajay Ghosh. The film's music is composed by Devi Sri Prasad, with cinematography and editing performed by Miroslaw Kuba Brozek and Navin Nooli respectively.

Releasing in Cinemas on 5th December 2024💥😍🔥!

Book your movie tickets on District ▶️ https://link.district.in/DSTRKT/Pushpa2TheRule

#Pushpa2TheRuleTrailer #AlluArjun #Pushpa2Trailer #Pushpa2TheRule #Sukumar #RashmikaMandanna #FahadhFaasil #DSP #MythriMovieMakers #Pushpa2 #Pushpa #Pushpa2Teaser #Pushpa2TheRuleGlimpse

Credits:

Cast:
Allu Arjun, Rashmika Mandanna, Fahadh Faasil, Jagapathi Babu, Dhanunjaya, Rao Ramesh, Sunil, Anasuya Bharadwaj etc.

Technical Team :
Story- Screenplay-Direction Sukumar Bandreddi
Producers: Naveen Yerneni, Ravi Shankar Yalamanchili 
CEO: Cherry
Music: Devi Sri Prasad
Cinematographer: Miresłow Kuba Brożek
Production Designer: S. Ramakrishna - Monica Nigotre
Lyricist: Chandra Bose
VFX Supervisor : Kamal Kannan 
Editor : Navin Nooli
Dubbed By-Manav Mahapatra ( RudraSoundSolutionz )
Costume Designers : Deepali Noor - Sheetal Sharma
Fights : Peter Hein, ”Dragon”Prakash, Kecha, Navakanth
Character Designer : Preeti Sheel  
Chief Executive Producer: KVV Bala Subramaniam
Executive Producer - Baba Saikumar Mamidapalli
Banners: Mythri Movie Makers in Association with Sukumar Writings
Marketing - First Show
Second unit director: sreeman
Mixing - Raja Krishnan MR
Colorist - Raju Reddy M
DI & Sound Mixing : Annapurna Studios
Sound Design: Resul Pookutty, Vijay Kumar
Sync Sound: Canaries Post Sound
Visual Production Team: Ram Tumu, Yogi D.F.Tech, Boppana Satyanarayana(Satya).

Download Song Beat: https://bit.ly/3Cjh24R 

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: https://youtube.com/tseries
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on X: https://twitter.com/tseries
👉 Follow us on Instagram: https://instagram.com/tseries.official",T-Series,"['bollywood movies 2024', 'tseries', 'tseries songs', 'pushpa 2 the rule', 'pushpa 2 trailer', 'pushpa 2 trailer full', 'pushpa 2 allu arjun', 'pushpa 2 the rule hindi', 'pushpa 2 trailer hindi', 'pushpa 2 full trailer', 'pushpa 2 the rule trailer full', 'allu arjun pushpa 2', 'allu arjun pushpa 2 trailer', 'allu arjun new movie', 'pushpa 2 trailer video', 'pushpa 2 allu arjun hindi', 'pushpa allu arjun', 'allu arjun pushpa 2 trailer video', 'pushpa 2 rashmika mandana', 'allu arjun and fahadh faasil', 'allu arjun']",10,2024-11-17T12:33:40Z,PT2M48S,107541505,63454,true
https://www.youtube.com/watch?v=F6ZUlyBIgLg,"ANIMAL SCENE #4: Ranbir Threatens the Bullies😯 | Car Chase | Ranbir K, Anil K, Sandeep V, Bhushan K","Watch The Movie Clip Of The Most Loved Film All Across 'ANIMAL'. Starring Ranbir Kapoor, Rashmika Mandanna, Anil Kapoor, Bobby Deol & Shakti Kapoor.

#RanbirKapoor #AnilKapoor In #ANIMAL
The Film By #SandeepReddyVanga

Film Credits:
Writer – Editor –Director: Sandeep Reddy Vanga
Produced By: Bhushan Kumar, Pranay Reddy Vanga, Murad Khetani, Krishan Kumar
Co-producer: Shiv Chanana, Firuzi Khan   
President (T-series): Neeraj Kalyan
Screenplay: Sandeep Reddy Vanga, Pranay Reddy Vanga & Suresh Bandaru 
Dialogues: Saurabh Gupta  
Dop: Amit Roy  
Production Designer: Suresh Selvarajan   
Action: Supreme Sundar  
Costume Designer: Sheetal Iqbal Sharma 
Executive Producer: Mahipal Rathore 
Music: Pritam, Vishal Mishra, Manan Bhardwaj, Shreyas Puranik, Jaani, Bhupinder Babbal, Ashim Kemson, Harshwardhan Rameshwar, Gurinder Seagal
Lyrics: Manoj Muntashir, Jaani, Siddharth-Garima, Raj Shekhar, Bhupinder Babbal, Manan Bhardwaj, Ashim Kemson, Gurinder Seagal
Bgm: Harshavardhan Rameshwar 
Sound Design: Sync Cinema 
Sound Mixing: Raja Krishnan M.r 
Assoc.editor: Md. Zayeemuddin 
Assoc.directors: Shanmukha Gowtham.g, Srikanth Varma.g 
1st Ad: Praatiek Dodeja 
Project Head: Alok Kumar Shukla 
Digital Intermediate: Do It Creative,  Ny Di-waala
Post Production : The Post Co. 
Line Producer: Max Rahman, Shivkumar Tiwari 
Marketing & Promotions (T-series): Shivam Chanana, Raj Chanana, Prashant Shetty, Mita Choudhary, Rahul Dubey, Amol Bhamare, Heett Savla
Music On: T-series  
Music Team (T-series): Raj Chanana, Shivam Chanana, Sonal Chawla, Sonu Srivastava, Vivin Sachdeva
Pr Agency: Communiqué Film Pr 
Marketing Agency: Varun Gupta (Max), Walls & Trends   
Publicity Design: Anil & Bhanu
Visual Effects: Do It Creative Ltd, Ny Vfxwaala, Visual Birds Studio, Famous Studios, Red Chillies.VFX  
Visual Promotion: Just Right Studioz Nx

Download Song Beat: https://bit.ly/3Cjh24R 

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: https://youtube.com/tseries
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on X: https://twitter.com/tseries
👉 Follow us on Instagram: https://instagram.com/tseries.official",T-Series,"['bollywood movies 2024', 'tseries', 'tseries songs', 'animal movie', 'ranbir kapoor college scene', 'ranbir threatens the bullies', 'ranbir kapoor gun scene', 'ranbir kapoor gun scene animal', 'ranbir kapoor car chase scene', 'animal car chase scene', 'animal gun in college scene', 'ranbir kapoor takes gun in college scene', 'ranbir kapoor fight scene animal', 'ranbir kapoor bolero chase', 'ranbir kapoor animalcar chase', 'ranbir kapoor animal movie', 'ranbir kapoor animal movie scene', 'car chase scene animal']",10,2024-06-01T13:30:03Z,PT9M34S,7396290,3641,true
https://www.youtube.com/watch?v=OnPPg--t528,"An Action Hero Theme (Audio) Ayushmann Khurrana, Jaideep Ahlawat | Parag Chhabra | Bhushan Kumar","Presenting the Theme music of ""An Action Hero"" Music Composed, Produced and Arranged by Parag Chhabra and Music Producers are Parag Chhabra , Vineeth Jayan , Japjisingh Valecha

♪Full Song Available on♪ 
JioSaavn: https://bit.ly/3gGjTxG
Hungama: https://bit.ly/3AWpsi2
Apple Music: https://apple.co/3VGP0ro
Amazon Prime Music: https://amzn.to/3H1iTPd
Wynk: https://bit.ly/3GX9AQh
Resso: https://bit.ly/3uff7dz
iTunes: https://apple.co/3VGP0ro

Credits: 

Theme Music: An Action Hero Theme
Music Composed, Produced and Arranged by: Parag Chhabra 
Music Producers: Parag Chhabra , Vineeth Jayan , Japjisingh Valecha 
Ethnic Plucked Instrument: Tapas Roy
Mixed and Mastered by: Deepak Sugathan
Music Label: T-Series

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['hindi songs 2022', 'hindi songs new', 'bollywood songs 2022', 'bollywood movies 2022', 'tseries', 'tseries songs', 'hindi songs', 'bollywood romantic songs', 'romantic hindi songs', 'hindi songs bollywood', 'remix hindi songs', 'hindi song status', 'bollywood dance songs', 'An Action Hero Theme (Audio)', 'Ayushmann Khurrana', 'Jaideep Ahlawat', 'Parag Chhabra', 'Bhushan Kumar', 'Theme', 'Theme Music', 'Music', 'Background Music', 'BGM']",10,2022-11-29T13:35:00Z,PT51S,54091,38,true
https://www.youtube.com/watch?v=6YcNokBMuRY,"Tanhaji Fight Mughals | Tanhaji: The Unsung Warrior | Movie Clip | Ajay Devgn, Kajol, Saif Ali Khan","Presenting action scene from the Bollywood movie #TanhajiTheUnsungWarrior.
Gulshan Kumar, T-Series & Ajay Devgn ffilms Presents bollywood movie TANHAJI -THE UNSUNG WARRIOR, directed by Om Raut. Tanhaji- The Unsung Warrior is an Indian biographical period drama film based on the life of legendary Tanaji Malusare, starring Ajay Devgn, Saif Ali Khan, Kajol in the lead roles.    
4th Feb 1670: The surgical strike that shook the Mughal Empire!!
Witness history like never before  #TanhajiTheUnsungWarrior #AjayDevgn #SaifAliKhan
Directed By: Om Raut
Produced By: Ajay Devgn
Produced By: Bhushan Kumar, Krishan Kumar
Co-producer (T-Series) - Vinod Bhanushali
President Global Digital Business and Legal (T-Series) - Neeraj Kalyan
Senior Vice President Films (T-Series) - Shiv Chanana
 ___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",T-Series,"['Tanhaji', 'ajay devgn', 'taanaji movie', 'tanaji full movie', 'tanhaji the unsung warrior', 'tanhaji the unsung warrior trailer', 'taanaji the unsung warrior', 'taanaji movie trailer', 'tanhaji movie clip movie clip out', 'saif ali khan new movie', 'ajay devgan song', 'tseries songs', 't-series songs', 'new songs 2019', 'tanhaji movie clip', 'tanhaji movie clip movie clip', 'saif ali khan', 'kajol', 'trailer', 'taanaji trailer', 'ajay devgan', 'tanhaji']",10,2021-05-19T09:30:00Z,PT3M58S,8203383,2105,true
